49.84336853,-14.78777504,709.28735352
49.84336853,-14.76043129,709.02618408
49.84336853,-14.75066566,708.88690186
49.84336853,-14.73504066,708.72137451
49.84336853,-14.70379066,708.57360840
49.84336853,-14.68621254,708.44110107
49.84336853,-14.68621254,707.57165527
49.84336853,-14.66668129,707.02252197
49.84336853,-14.66472816,706.87420654
49.84336853,-14.66277504,706.72637939
49.84336853,-14.65886879,706.42626953
49.84336853,-14.65691566,705.79925537
49.84336853,-14.64910316,705.47540283
49.84336853,-14.64715004,704.91699219
49.84336853,-14.60613441,704.43707275
49.84336853,-14.59832191,704.31188965
49.84336853,-14.59246254,704.17498779
49.84336853,-14.58855629,703.67474365
49.84336853,-14.57293129,702.96740723
49.84336853,-14.56511879,702.82104492
49.84336853,-14.54754066,702.37115479
49.84336853,-14.58465004,701.63616943
49.84336853,-14.58855629,701.47167969
49.84336853,-14.60808754,701.32928467
49.84336853,-14.60418129,700.87939453
49.84336853,-14.58855629,700.75006104
49.84336853,-14.58074379,700.45520020
49.84336853,-14.57879066,699.99584961
49.84336853,-14.59441566,699.23614502
49.84336853,-14.58269691,699.09271240
49.84336853,-14.56511879,698.94714355
49.84336853,-14.56316566,698.79107666
49.84336853,-14.56707191,698.65734863
49.84336853,-14.55535316,698.52050781
49.84336853,-14.57293129,697.93035889
49.84336853,-14.60808754,697.50958252
49.84336853,-14.61590004,697.35430908
49.84336853,-14.61004066,697.22589111
49.84336853,-14.60808754,697.08740234
49.84336853,-14.58074379,696.93792725
49.84336853,-14.55144691,696.92742920
49.84336853,-14.53777504,696.61401367
49.84336853,-14.51629066,695.98846436
49.84336853,-14.49675941,695.85424805
49.84336853,-14.47918129,695.72515869
49.84336853,-14.46941566,695.43511963
49.84336853,-14.45574379,695.40924072
49.84336853,-14.45379066,695.15661621
49.84336853,-14.44597816,694.88159180
49.84336853,-14.43035316,694.75225830
49.84336853,-14.44402504,694.28906250
49.84336853,-14.49675941,693.75653076
49.84336853,-14.51238441,693.60980225
49.84336853,-14.53972816,693.46203613
49.84336853,-14.55340004,693.29992676
49.84336853,-14.56121254,692.72070313
49.84336853,-14.56121254,692.58288574
49.84336853,-14.56511879,692.44110107
49.84336853,-14.53191566,692.15820313
49.84336853,-14.50066566,691.53167725
49.84336853,-14.47136879,690.93322754
49.84336853,-14.47136879,690.80029297
49.84336853,-14.46941566,690.66900635
49.84336853,-14.46746254,690.40905762
49.84336853,-14.46746254,690.14642334
49.84336853,-14.47136879,690.01519775
49.84336853,-14.46941566,689.52746582
49.84336853,-14.47722816,689.37725830
49.84336853,-14.49090004,688.77770996
49.84336853,-14.49480629,688.41094971
49.84336853,-14.50457191,688.27716064
49.84336853,-14.51629066,688.13012695
49.84336853,-14.52410316,687.96972656
49.84336853,-14.53191566,687.81213379
49.84336853,-14.55730629,687.79583740
49.84336853,-14.56707191,687.51531982
49.84336853,-14.57488441,687.38183594
49.84336853,-14.52410316,686.81781006
49.84336853,-14.53582191,686.35760498
49.84336853,-14.54949379,686.16790771
49.84336853,-14.54168129,685.83557129
49.84336853,-14.52215004,685.07940674
49.84336853,-14.52605629,684.92297363
49.84336853,-14.51238441,684.32562256
49.84336853,-14.51629066,679.73992920
49.84336853,-14.52996254,679.40368652
49.84336853,-14.53386879,679.11614990
49.84336853,-14.52410316,678.35949707
49.84336853,-14.53386879,677.50219727
49.84336853,-14.53972816,677.06420898
49.84336853,-14.52019691,676.34228516
49.84336853,-14.45965004,675.79736328
49.84336853,-14.44793129,675.06750488
49.84336853,-14.47332191,674.88970947
49.84336853,-14.46160316,674.73760986
49.84336853,-14.45379066,674.58935547
49.84336853,-14.44988441,674.43988037
49.84336853,-14.44207191,673.58294678
49.84336853,-14.44793129,673.30511475
49.84336853,-14.45183754,672.89721680
49.84336853,-14.45965004,672.76196289
49.84336853,-14.46160316,672.61486816
49.84336853,-14.48699379,672.50714111
49.84336853,-14.50457191,672.09429932
49.84336853,-14.51238441,671.93054199
49.84336853,-14.52800941,671.77960205
49.84336853,-14.54168129,671.61822510
49.84336853,-14.53777504,671.33581543
49.84336853,-14.52605629,670.78393555
49.84336853,-14.46941566,670.06542969
49.84336853,-14.46550941,669.88952637
49.84336853,-14.47332191,669.71661377
49.84336853,-14.47527504,669.38616943
49.84336853,-14.47918129,669.20904541
49.84336853,-14.48894691,669.02929688
49.84336853,-14.50261879,668.86846924
49.84336853,-14.50261879,668.25335693
49.84336853,-14.51043129,668.10894775
49.84336853,-14.52410316,667.96264648
49.84336853,-14.52410316,667.82391357
49.84336853,-14.50261879,667.70513916
49.84336853,-14.46355629,667.14550781
49.84336853,-14.49480629,666.69470215
49.84336853,-14.50652504,666.53643799
49.84336853,-14.51629066,666.09271240
49.84336853,-14.53777504,665.94152832
49.84336853,-14.51043129,665.10906982
49.84336853,-14.50066566,664.97247314
49.84336853,-14.49285316,664.83831787
49.84336853,-14.48699379,664.68231201
49.84336853,-14.48113441,664.53375244
49.84336853,-14.47136879,664.37292480
49.84336853,-14.46355629,664.07470703
49.84336853,-14.48113441,663.29052734
49.84336853,-14.48699379,663.16070557
49.84336853,-14.48894691,663.02429199
49.84336853,-14.50261879,662.77404785
49.84336853,-14.51629066,662.48718262
49.84336853,-14.51629066,662.19213867
49.84336853,-14.51824379,661.44354248
49.84336853,-14.50457191,661.30670166
49.84336853,-14.49871254,660.83697510
49.84336853,-14.52019691,660.35076904
49.84336853,-14.53582191,659.86920166
49.84336853,-14.52410316,659.71704102
49.84336853,-14.52410316,659.57385254
49.84336853,-14.52215004,659.37249756
49.84336853,-14.51238441,658.91076660
49.84336853,-14.49871254,658.76177979
49.84336853,-14.49480629,658.59222412
49.84336853,-14.50652504,657.78814697
49.84336853,-14.49090004,657.32763672
49.84336853,-14.47918129,657.02429199
49.84336853,-14.50066566,656.16851807
49.84336853,-14.51433754,655.90173340
49.84336853,-14.50847816,655.75292969
49.84336853,-14.50457191,655.27038574
49.84336853,-14.49480629,655.11175537
49.84336853,-14.48308754,654.95837402
49.84336853,-14.48308754,654.82153320
49.84336853,-14.47527504,654.65319824
49.84336853,-14.47332191,654.50628662
49.84336853,-14.46941566,654.36383057
49.84336853,-14.47136879,654.21051025
49.84336853,-14.47722816,654.03997803
49.84336853,-14.47527504,653.66302490
49.84336853,-14.54363441,653.09204102
49.84336853,-14.53386879,652.39630127
49.84336853,-14.50261879,652.22216797
49.84336853,-14.50847816,651.79333496
49.84336853,-14.51824379,651.33105469
49.84336853,-14.52019691,650.76763916
49.84336853,-14.57097816,650.31024170
49.84336853,-14.58269691,649.84967041
49.84336853,-14.53972816,649.57965088
49.84336853,-14.51629066,649.45513916
49.84336853,-14.48894691,648.61614990
49.84336853,-14.48504066,648.37847900
49.84336853,-14.48308754,648.23510742
49.84336853,-14.47136879,647.53790283
49.84336853,-14.47918129,647.36004639
49.84336853,-14.44402504,646.75732422
49.84336853,-14.44988441,646.42810059
49.84336853,-14.47136879,646.26672363
49.84336853,-14.46355629,645.98455811
49.84336853,-14.46355629,645.78057861
49.84336853,-14.46355629,645.71630859
49.84336853,-14.48113441,645.53393555
49.84336853,-14.50457191,645.33477783
49.84336853,-14.50261879,644.60778809
49.84336853,-14.51043129,644.13104248
49.84336853,-14.52605629,643.98986816
49.84336853,-14.48699379,643.22546387
49.84336853,-14.51043129,643.06774902
49.84336853,-14.49675941,642.90960693
49.84336853,-14.50261879,642.12731934
49.84336853,-14.51629066,641.98437500
49.84336853,-14.51824379,641.84191895
49.84336853,-14.53191566,641.67675781
49.84336853,-14.50261879,640.84899902
49.84336853,-14.51043129,640.69750977
49.84336853,-14.53191566,640.52166748
49.84336853,-14.53777504,640.05749512
49.84336853,-14.53582191,639.91894531
49.84336853,-14.51629066,639.17517090
49.84336853,-14.51824379,638.40527344
49.84336853,-14.52800941,637.64093018
49.84336853,-14.53386879,637.38323975
49.84336853,-14.56121254,637.28417969
49.84336853,-14.53777504,636.61218262
49.84336853,-14.56316566,636.32360840
49.84336853,-14.60222816,636.31121826
49.84336853,-14.60418129,636.13470459
49.84336853,-14.61199379,636.03918457
49.84336853,-14.62371254,635.94647217
49.84336853,-14.63347816,635.76208496
49.84336853,-14.64910316,635.67462158
49.84336853,-14.64910316,635.49145508
49.84336853,-14.63152504,635.39715576
49.84336853,-14.61785316,635.31463623
49.84336853,-14.60613441,634.53338623
49.84336853,-14.62761879,634.14501953
49.84336853,-14.58855629,633.32525635
49.84336853,-14.58660316,633.16290283
49.84336853,-14.58660316,633.00494385
49.84336853,-14.60027504,632.92254639
49.84336853,-14.60613441,632.85015869
49.84336853,-14.61785316,632.76580811
49.84336853,-14.61590004,632.61999512
49.84336853,-14.61590004,632.46472168
49.84336853,-14.61394691,632.22729492
49.84336853,-14.64324379,631.42474365
49.84336853,-14.67058754,631.28424072
49.84336853,-14.69402504,630.68829346
49.84336853,-14.66668129,630.56414795
49.84336853,-14.56707191,629.81860352
49.84336853,-14.56511879,629.66210938
49.84336853,-14.53777504,629.33837891
49.84336853,-14.49090004,628.65698242
49.84336853,-14.44597816,628.10900879
49.84336853,-14.40105629,627.45947266
49.84336853,-14.36004066,627.60412598
49.84336853,-14.37371254,627.74365234
49.84336853,-14.39129066,627.81292725
49.84336853,-14.39910316,627.89074707
49.84336853,-14.41863441,628.26086426
49.84336853,-14.42840004,628.41705322
49.84336853,-14.44207191,628.49975586
49.84336853,-14.45769691,628.57598877
49.84336853,-14.48504066,628.83013916
49.84336853,-14.49285316,629.17462158
49.84336853,-14.53386879,629.34252930
49.84336853,-14.54168129,629.50317383
49.84336853,-14.54754066,629.58428955
49.84336853,-14.56121254,629.66430664
49.84336853,-14.55535316,629.96905518
49.84336853,-14.56121254,630.32342529
49.84336853,-14.56121254,630.39245605
49.84336853,-14.60808754,630.51580811
49.84336853,-14.60613441,631.02380371
49.84336853,-14.60418129,631.15551758
49.84336853,-14.59050941,631.64398193
49.84336853,-14.58660316,632.15832520
49.84336853,-14.59246254,632.31427002
49.84336853,-14.59441566,632.39306641
49.84336853,-14.59246254,632.54858398
49.84336853,-14.57097816,633.07904053
49.84336853,-14.55340004,633.57812500
49.84336853,-14.55535316,633.83520508
49.84336853,-14.55925941,633.91436768
49.84336853,-14.56902504,633.99798584
49.84336853,-14.53777504,634.78643799
49.84336853,-14.54949379,634.87445068
49.84336853,-14.56121254,634.96026611
49.84336853,-14.57097816,635.04327393
49.84336853,-14.59246254,635.13464355
49.84336853,-14.58465004,635.22351074
49.84336853,-14.60808754,635.86145020
49.84336853,-14.53777504,636.42077637
49.84336853,-14.49871254,636.52001953
49.84336853,-14.40300941,636.72576904
49.84336853,-14.42058754,636.82604980
49.84336853,-14.48308754,637.56469727
49.84336853,-14.49480629,637.80743408
49.84336853,-14.48308754,637.88787842
49.84336853,-14.48308754,638.03955078
49.84336853,-14.47918129,638.11462402
49.84336853,-14.47527504,638.56445313
49.84336853,-14.46160316,638.71856689
49.84336853,-14.47136879,639.03057861
49.84336853,-14.49675941,639.78204346
